Madge,Copeland,Male,10/24/1956
Pauline,Francis,Female,10/11/1981
Bertie,Carson,Male,7/16/1993
Derek,Coleman,Female,9/13/1994
Jayden,Adkins,Female,7/9/1969
Helen,Padilla,Female,4/30/1989
Connor,Armstrong,Female,10/7/1959
Ernest,Hall,Male,5/18/1977
Blake,Schwartz,Female,10/9/1969
Josephine,Reynolds,Male,12/4/1986
Bobby,Casey,Male,6/18/1975
Owen,Stewart,Male,9/18/1969
Myrtle,Owen,Male,3/29/1955
Nelle,Norman,Female,6/23/1989
Warren,Reid,Female,10/7/1985
Mark,Sanders,Male,2/6/1991
Lucinda,Brady,Female,9/7/1964
Juan,Steele,Male,2/25/1978
Clyde,Watts,Male,5/14/1995
Elnora,Ingram,Male,10/2/1991
Jordan,Bradley,Female,4/30/1999
Angel,Wilkerson,Female,3/22/1982
Robert,Zimmerman,Female,8/18/1964
Shane,Becker,Male,7/15/1972
Chase,Todd,Female,2/22/1967
Mary,Vargas,Female,7/29/1974
Nathaniel,Meyer,Male,11/25/1983
Vernon,Porter,Male,8/2/1971
Adele,McKinney,Female,9/12/1989
Ophelia,Conner,Male,5/11/1962
Ollie,Nash,Female,5/31/1956
Francis,McCormick,Male,9/24/1989
Chad,Lawrence,Female,6/19/1982
Matilda,Ortega,Male,10/8/1956
Thomas,Cummings,Female,5/30/2001
Lois,Tran,Female,9/17/1958
Jesse,Ellis,Female,9/30/1980
Mittie,Allison,Female,9/4/1986
Alfred,Bryan,Male,11/26/1963
Martin,Stephens,Female,9/18/1956
Rena,Bailey,Male,2/4/1959
Estelle,Reynolds,Male,9/11/1963
Isaiah,Lowe,Female,3/30/1966
Alma,Fuller,Male,4/25/2000
Victoria,Gardner,Female,4/13/1971
Evelyn,Barnes,Female,2/5/1984
Rodney,McDonald,Female,4/3/1966
Estella,Garrett,Male,8/1/1977
Olga,Davidson,Male,10/16/1978
Carolyn,Munoz,Male,9/15/1959
Cornelia,Edwards,Female,7/27/2001
Douglas,Floyd,Male,3/9/1972
Dominic,Moss,Female,8/8/1994
Bruce,Edwards,Male,9/6/1955
Dylan,Hernandez,Female,10/15/1969
Franklin,Mendoza,Male,9/23/1988
Leonard,Bush,Female,9/5/1962
Mattie,Alvarez,Male,11/29/1978
Mary,Campbell,Male,2/17/1962
Jerome,Waters,Male,12/8/1968
Nell,Stewart,Female,10/14/1979
Barry,McCarthy,Male,7/12/1957
Hattie,Hunt,Female,9/16/1961
Grace,Rowe,Male,2/18/1989
Clyde,Palmer,Male,10/15/1996
Danny,Gutierrez,Male,5/5/2001
Randall,Graves,Male,7/2/1978
Jerome,Gilbert,Female,1/23/1958
Aiden,Arnold,Male,8/13/1981
Austin,Drake,Female,8/13/1985
Isabel,Robertson,Male,7/1/1988
Effie,Robertson,Female,6/28/1967
Zachary,Steele,Female,6/4/1997
Wesley,Ramos,Female,7/4/1973
Betty,Barnes,Female,9/14/1979
Ray,Campbell,Female,5/6/1970
Celia,Robinson,Female,4/21/1960
Kathryn,Perry,Male,7/16/1962
Travis,Douglas,Male,2/20/1982
Cole,Atkins,Female,7/13/1982
Joel,Casey,Female,4/10/1955
Mark,Burton,Female,2/2/1971
Norman,Stokes,Male,7/28/1986
Winnie,Hicks,Male,5/4/1993
Peter,Fox,Female,9/2/1970
Max,Graham,Female,8/23/1973
Nannie,Phillips,Male,6/10/1971
Bruce,Gonzales,Male,9/16/1965
Dorothy,Park,Female,9/27/1984
Dominic,Paul,Female,7/10/1956
Nicholas,Chambers,Female,4/18/1992
Frances,Bowman,Male,1/12/1977
Della,Lane,Male,11/2/1968
Noah,Kelly,Female,11/6/1994
Steven,Johnston,Male,6/21/1968
Brandon,Barton,Female,3/3/1998
Bettie,Guerrero,Female,1/7/1964
Jon,Cooper,Female,8/1/1959
Nell,Bass,Female,5/13/1995
Rosie,Francis,Male,10/29/1999
Bruce,Mack,Female,5/23/1995
Josephine,Santiago,Female,1/28/1972
Edith,Sanchez,Female,10/25/1962
Ethan,Owens,Male,7/23/1980
Dora,Gilbert,Female,9/21/1958
Seth,Holloway,Female,8/13/1973
Ollie,Maxwell,Male,6/18/1956
Leroy,Burns,Female,8/15/1955
Lizzie,Strickland,Female,11/24/1955
Annie,Warner,Male,6/12/1956
Inez,Valdez,Female,7/24/1970
Gerald,Tran,Male,10/29/1962
Larry,Bell,Male,9/25/1955
Lloyd,Banks,Female,9/14/1956
Rebecca,Reese,Female,1/16/1973
Millie,Pena,Male,12/6/1985
Nelle,Byrd,Male,7/5/1957
Scott,Montgomery,Male,2/5/1974
Frank,Wilkins,Male,8/10/1960
Hulda,Gill,Male,1/22/2001
Addie,Holloway,Male,9/21/1981
Justin,Delgado,Male,5/2/1998
Genevieve,Boyd,Male,2/3/1975
Manuel,Hall,Female,6/9/1994
Elva,Jennings,Female,7/26/1993
Brett,Bennett,Female,1/3/1972
Sara,Henderson,Male,9/6/1988
Andrew,Franklin,Female,12/15/1988
Russell,Snyder,Male,8/18/1997
Rodney,Patrick,Female,11/3/1973
Garrett,Russell,Female,1/22/1971
Allen,Dean,Female,3/5/1993
Frances,Reynolds,Female,2/11/1991
Loretta,Lambert,Male,5/23/1981
Lura,Lawrence,Male,4/13/1971
Isabel,Pratt,Male,9/3/1970
Georgie,Harmon,Female,12/29/1977
Trevor,Cooper,Male,9/12/1983
Dylan,Roberson,Female,2/25/1964
Rosie,Copeland,Male,3/8/1999
Minnie,Young,Male,5/4/1982
Henry,Clark,Male,11/27/1966
Max,Bowen,Male,8/16/1964
Edith,Mendez,Male,9/30/1979
Ricky,Keller,Male,8/26/1979
Oscar,Harrison,Female,12/18/1981
Glen,King,Male,1/18/1985
Belle,Goodman,Female,4/18/1962
Rosa,Holloway,Female,12/2/1997
Harriet,Castro,Male,3/23/1982
Jean,Paul,Male,7/15/1997
Bill,Watts,Male,4/2/1959
Christine,Rhodes,Female,2/27/1976
Christine,Steele,Male,9/15/1999
Harvey,Bennett,Female,9/3/1996
Vincent,Thomas,Male,8/8/1994
Allie,Underwood,Female,5/10/1977
Eula,Sanchez,Female,1/19/1962
Trevor,Parker,Female,10/8/1991
Bess,Lane,Female,3/8/1962
Ida,Henry,Female,5/9/2000
Carlos,Alvarado,Male,2/10/1964
Maggie,Soto,Male,10/26/1997
Jack,Hunter,Male,6/8/1972
Calvin,Myers,Male,12/11/1958
Clayton,Martin,Male,5/21/1972
Wayne,Stanley,Female,10/21/1962
Jeffrey,Edwards,Female,1/8/1986
Lucy,Allen,Female,1/7/1991
Jeffrey,Glover,Female,12/18/1965
Joel,Bishop,Male,1/28/1976
Justin,Herrera,Male,11/11/1995
Blake,Edwards,Male,11/25/1973
Jay,Curry,Female,9/11/1970
Olivia,Phillips,Male,5/5/1958
Emma,Bishop,Male,6/6/1971
Roy,Guerrero,Female,12/10/1986
Glenn,Stephens,Female,11/21/1971
Lucas,Ray,Male,2/22/1964
Keith,Johnston,Female,8/15/1998
Louise,Coleman,Female,8/8/1981
Eula,Hicks,Female,10/8/1981
Bertie,Pena,Male,1/26/1975
Dean,Pena,Male,10/24/1995
Francis,Pena,Male,9/5/1959
Helena,Singleton,Male,4/24/2001
Isabella,Horton,Male,1/25/1962
Helena,Roberts,Female,6/25/1970
Landon,Paul,Female,9/29/1990
Travis,Bell,Female,1/26/1955
Randy,Weaver,Male,1/13/1963
Russell,Taylor,Male,10/5/1956
Alta,Salazar,Female,12/25/1964
Leon,Holmes,Female,10/10/1972
Mason,Hart,Male,3/7/1982
Jesse,Woods,Male,4/29/1984
Louise,Davis,Male,3/18/1993
Landon,Frazier,Female,11/5/1987
Fannie,Frazier,Female,4/29/2000
Allen,Watkins,Male,12/20/1970
Marie,Jimenez,Female,7/11/1982
Rosalie,Flowers,Female,7/10/1969
Julian,Warren,Female,2/17/1961
Andre,Schmidt,Male,5/20/1996
Sarah,Greene,Female,12/13/1967
Evan,Norris,Male,12/30/1982
Pauline,Watts,Male,10/24/1987
Allie,Bush,Female,11/13/2000
Ryan,Horton,Female,5/28/1996
Bess,Pena,Male,2/5/1986
Nannie,Thomas,Male,1/14/1980
Richard,Jefferson,Female,1/1/1982
Jimmy,Curry,Female,4/27/1964
Alberta,Cooper,Female,1/10/1986
Ryan,Cummings,Male,6/1/1968
Mabelle,Guerrero,Female,7/6/1975
Harriett,Hunt,Female,3/27/1990
Inez,Pena,Male,1/27/1975
Caleb,Garrett,Male,4/4/1970
Charlie,Ramos,Female,3/12/1966
Nannie,Patrick,Female,5/15/1995
Gregory,Bryant,Female,10/31/1964
Matthew,Paul,Male,5/15/1997
Hilda,Pierce,Male,2/13/1957
Virginia,Underwood,Female,3/12/1989
Effie,Stevens,Male,1/23/1972
Annie,Carter,Male,12/19/1958
Stanley,Greer,Male,7/4/1981
Nancy,Grant,Female,1/3/1996
Cornelia,Poole,Female,8/23/1968
Eric,Goodman,Male,1/26/2000
Frederick,Coleman,Female,1/23/1973
Victor,Lambert,Female,3/4/2002
Peter,Washington,Female,2/14/1956
Ray,Evans,Female,1/18/1986
Wayne,Bennett,Male,12/1/1988
Lucas,Martin,Male,6/13/1991
Roxie,Vega,Female,11/26/1956
Lura,Marsh,Female,3/27/1993
Franklin,Jacobs,Female,3/6/1981
Maggie,Strickland,Female,10/28/1983
Della,Hart,Male,1/23/1992
Jeanette,Frank,Female,2/27/1978
Lida,Bowers,Female,2/8/1959
Cole,Garrett,Male,6/27/1973
Thomas,Hill,Female,8/17/1956
Georgia,Walton,Female,2/7/1979
Winnie,McGee,Male,5/4/1991
Harold,Taylor,Male,8/13/1973
Lewis,Frank,Male,11/12/1964
Micheal,Sims,Female,4/8/1971
Cecelia,Hudson,Male,11/28/1997
Jim,Wallace,Female,9/18/1958
Logan,Tucker,Male,4/27/2001
Carl,Perry,Female,3/11/1997
Randall,Reed,Female,10/4/1971
Wayne,Garza,Female,10/18/1976
Cory,Crawford,Female,6/24/1986
Tommy,Chapman,Male,4/23/1999
Lou,Nichols,Female,2/26/1974
Tommy,Doyle,Male,11/15/1990
Duane,Nguyen,Male,1/5/1957
Walter,Malone,Female,4/30/1984
Rhoda,Joseph,Female,12/24/1957
Addie,Nichols,Female,4/17/1972
James,Guzman,Female,11/7/2000
Bernice,Moore,Male,2/1/1992
Steve,Howell,Female,6/3/1993
Victor,Jenkins,Female,3/4/1988
Maud,Goodman,Male,2/3/1999
Katherine,Harris,Female,11/20/1958
Sallie,Brock,Female,10/11/1973
Evan,Reid,Female,7/31/1997
Edward,Payne,Female,11/29/1987
Dean,Pearson,Female,7/22/2000
Sarah,Page,Male,7/8/1960
Eugene,Phillips,Female,5/19/2002
Rose,Holloway,Male,4/5/1980
Lilly,Jefferson,Female,1/20/1985
Louis,Washington,Male,3/26/1958
Ricky,Griffith,Female,4/18/1967
Julia,Parsons,Male,9/5/1989
Mae,Hanson,Female,9/3/1980
Leona,Sanders,Male,7/18/1974
Maude,Perkins,Female,7/4/1998
Leon,Norton,Male,12/12/2000
Randy,Phillips,Female,10/24/1993
Lawrence,Bell,Female,12/1/1993
Harold,Cruz,Female,11/28/1967
Helena,Washington,Female,1/6/1973
Carolyn,Stokes,Female,12/15/1976
Ray,Hammond,Female,11/27/1999
Peter,Gardner,Male,12/17/1956
Ophelia,Doyle,Female,9/6/1971
Jeffery,Torres,Male,2/13/1983
Donald,Glover,Female,4/20/1974
Ida,Rose,Male,4/19/1994
Warren,Salazar,Male,2/15/1961
Edwin,Valdez,Male,8/15/1969
Fannie,Rose,Female,2/14/1995
Lottie,Russell,Female,11/1/1993
Abbie,Sanchez,Female,9/10/1980
Mitchell,Dennis,Female,6/2/1990
Dylan,Perry,Male,11/2/1991
Alex,Wise,Female,2/19/1964
Genevieve,Becker,Female,9/23/1982
Pearl,Fox,Male,12/10/1978
Lois,Burgess,Male,5/3/1969
Joel,Gill,Female,11/28/1969
Isabella,Obrien,Female,7/29/1973
Edgar,Collins,Female,2/1/1967
Henrietta,Wright,Female,11/27/1972
Adeline,Walton,Female,9/15/1968
Beatrice,Richards,Female,10/8/1982
Edward,McDonald,Male,12/4/1967
Julian,Fitzgerald,Male,7/12/1993
Mittie,Fuller,Male,11/6/1977
Blake,Hines,Male,6/11/1969
Lizzie,Terry,Female,4/21/1956
Lilly,Chambers,Male,9/7/1977
Essie,Pierce,Male,10/21/1997
Ralph,Bishop,Male,6/12/1986
William,Figueroa,Male,1/21/1964
Nell,Douglas,Male,8/30/2002
Martha,Sutton,Male,8/4/1982
Hulda,Jackson,Male,3/13/1983
Ora,Ortiz,Male,11/20/1968
Ronald,Wilson,Male,1/25/1967
Georgia,Erickson,Female,2/10/1987
Elva,Carlson,Male,9/11/1970
Fannie,Page,Male,4/15/1958
Adele,Tran,Male,4/27/1989
Marian,Garcia,Male,5/19/1973
Dominic,Dean,Female,12/29/1959
Ora,Price,Female,5/17/1979
Lee,Cross,Female,1/23/1990
Angel,Alvarado,Female,12/11/1961
Amelia,Todd,Female,11/17/1966
Myrtle,Morales,Male,1/5/1957
Viola,Jackson,Female,1/4/1997
Jerome,Blair,Male,9/16/1995
Lottie,Becker,Male,6/9/1963
Lucy,Austin,Female,3/6/1974
Cornelia,Hampton,Male,11/8/1965
Phillip,Murray,Male,3/6/1979
Micheal,Kelley,Female,11/12/1994
Logan,Norman,Female,11/18/1990
Juan,Lambert,Female,1/4/1968
Birdie,Roberson,Male,6/21/1996
Allen,Carr,Female,3/15/1955
Jeremy,Reyes,Female,3/18/1965
Rosie,Patrick,Male,11/8/1962
Garrett,Benson,Female,5/11/2002
Devin,Burke,Male,12/9/1988
Victor,Munoz,Male,5/13/1960
Dean,Andrews,Male,2/1/1955
Bertie,Fields,Male,1/7/1958
Ella,Garner,Female,2/16/1985
Allen,Robinson,Female,3/28/1978
Lilly,Allison,Male,8/18/2002
Janie,Allen,Female,12/29/1975
David,Craig,Male,9/1/1960
Ina,Wallace,Female,10/16/1956
Barry,Marshall,Male,2/16/2000
Jonathan,Frank,Male,1/12/1992
Ann,French,Male,9/12/1974
Jeff,Townsend,Male,9/12/1996
Sallie,Lawson,Male,5/22/1970
Elnora,Payne,Female,1/29/1960
Antonio,Lawson,Male,7/28/1982
Brian,Holland,Female,5/29/1987
Beulah,Chapman,Male,11/28/1985
Warren,Crawford,Female,10/19/1957
Milton,Yates,Male,7/1/1966
Ann,Griffith,Female,7/2/1979
Lola,Farmer,Female,3/16/1972
Lula,Bates,Female,12/17/1965
Katharine,Spencer,Male,4/3/1981
Stella,Hines,Male,3/9/2000
Ricky,Pierce,Male,5/30/1960
Gertrude,Cannon,Male,2/25/1992
Louise,Bishop,Female,12/11/1965
Charlie,Perkins,Female,11/13/1979
Frances,Swanson,Female,7/3/1967
Randy,Oliver,Female,2/17/1991
Olivia,Klein,Female,1/3/1958
Cynthia,Webster,Male,5/27/1965
Lucille,Ward,Female,10/3/1989
Ian,Burgess,Male,4/16/1999
Hulda,Riley,Female,2/23/1993
Victoria,Doyle,Female,3/15/1965
Ivan,Gardner,Female,3/13/1958
Mary,Wilson,Female,12/22/1988
Eugenia,Conner,Female,11/16/2002
Phoebe,Curry,Female,8/21/2002
Henry,Franklin,Female,7/3/1994
Mason,Martin,Female,11/7/1981
Lloyd,Ross,Female,6/16/1968
Amelia,Pierce,Male,3/19/1995
Jon,Watts,Female,4/1/1999
Ivan,Olson,Male,7/2/2002
Sean,Delgado,Male,4/27/1966
James,West,Female,9/8/1975
Marie,Nash,Female,6/21/1997
Bessie,Aguilar,Male,8/6/1975
Logan,Cross,Male,11/7/1978
Gregory,Shaw,Female,4/30/1981
Olivia,Herrera,Female,4/17/1963
Russell,Flores,Female,6/23/1983
Rena,Daniel,Male,3/19/1975
Laura,Ballard,Male,9/26/2000
Kate,Blair,Female,7/18/1966
Dollie,Roberson,Male,11/12/1959
Jacob,Simon,Female,9/22/1984
Rena,Warren,Male,2/7/1997
Alma,Cannon,Male,2/26/1986
Linnie,Hill,Female,4/13/1986
Lillian,Bryan,Male,4/3/1958
Hannah,Coleman,Female,9/23/2000
Louisa,Todd,Male,5/19/1961
Birdie,Smith,Female,4/14/1992
Laura,Conner,Male,6/3/1957
Victor,Hill,Female,8/18/1998
Bertha,Walker,Male,11/23/1955
Stanley,Pratt,Male,2/22/1968
Rose,Willis,Female,12/17/1962
Michael,Myers,Female,10/26/1986
George,Jimenez,Female,2/10/2002
Isabel,Hayes,Female,5/31/1990
Frank,Edwards,Male,5/31/1974
Hulda,Walters,Male,8/24/1969
Esther,Lyons,Male,8/27/1967
Isabelle,Brown,Male,4/30/1977
Jackson,Caldwell,Female,10/31/1963
Abbie,Ross,Female,11/4/1999
Polly,Bass,Female,1/8/1965
Cora,Hayes,Female,2/23/1969
Francisco,Lowe,Male,3/2/1988
Evelyn,Townsend,Female,2/8/1989
Mina,Henry,Female,5/31/1962
Richard,Lee,Female,9/29/1960
Lulu,Hunt,Male,11/1/1985
Lottie,Sanchez,Male,9/26/1992
May,Hughes,Male,6/26/1966
Clifford,Allison,Female,3/6/1966
Martha,Grant,Male,11/7/1991
Allen,Boyd,Male,7/14/1978
Nell,Turner,Male,1/10/1966
Marvin,Griffith,Female,2/22/1987
Ollie,Fleming,Male,2/21/1980
Alfred,Holmes,Male,5/10/1994
Rachel,Hayes,Female,3/9/1968
Lucille,Sims,Female,3/3/1957
Jeanette,King,Female,3/4/1957
Cecelia,Allison,Female,10/15/1985
Helena,Brady,Male,8/27/1972
Cynthia,Watts,Male,7/26/1973
Essie,Greene,Male,9/28/1994
May,Bryant,Female,3/11/1982
Jeremiah,Ortega,Female,7/10/1994
Susan,Larson,Female,8/30/1970
Edna,Moran,Male,5/27/1978
Todd,Reyes,Male,8/14/1960
Jackson,Bryan,Female,5/18/1966
Vera,Delgado,Female,12/18/1996
Evelyn,Burton,Female,11/8/1986
Nathan,Miller,Male,1/22/1975
Leo,Ballard,Female,11/16/1989
Sara,Hall,Female,1/15/1974
Hulda,Rodriquez,Female,4/17/1960
Luella,Brown,Male,5/16/1984
Brian,James,Male,12/10/1959
Effie,Thompson,Male,8/14/1979
Dominic,Sutton,Female,4/9/1999
Chad,Moss,Male,8/19/1975
Anthony,Gray,Female,7/5/1976
Amelia,Walsh,Female,11/11/1979
Lawrence,Hernandez,Male,4/24/2002
Mattie,Dennis,Female,6/29/1978
Brian,Morales,Female,11/8/1957
Angel,Chapman,Female,4/19/2002
Mildred,Morgan,Male,8/17/1961
Mina,Chapman,Female,10/29/1959
Francisco,Armstrong,Male,6/4/1970
Katie,Tyler,Female,10/22/1994
Jeremiah,Santos,Female,10/4/1964
Cora,Morrison,Male,2/11/1973
Curtis,Williamson,Male,12/4/1981
Roxie,Ward,Female,9/6/1984
Winifred,Reid,Male,11/21/1959
Agnes,Taylor,Female,8/2/1967
Lela,Summers,Female,2/17/1974
Oscar,Clayton,Male,5/22/1999
Lela,Kennedy,Female,7/24/1997
Mittie,Haynes,Female,7/27/1985
Glen,Barton,Male,8/14/1984
Bobby,Crawford,Female,8/3/1961
Marvin,Cross,Female,9/20/1974
Raymond,Johnston,Female,12/22/2002
Marc,Strickland,Male,10/16/1962
Tom,Burke,Male,6/29/1991
Virginia,Bryan,Male,1/13/1980
Franklin,Matthews,Female,11/1/1970
Jeffrey,McCormick,Male,12/18/1966
Laura,Chapman,Male,3/20/1991
Jorge,Duncan,Female,7/27/1966
John,Soto,Female,7/15/1975
Louisa,Boyd,Male,8/27/1960
Sarah,Little,Female,10/25/1995
Sarah,Herrera,Male,4/14/1989
Leo,Williamson,Male,7/16/1970
Julian,Parks,Female,8/2/1956
Evan,Newman,Male,6/25/1987
Alberta,Murray,Female,10/28/1957
Myra,Reynolds,Male,4/25/1996
Phoebe,Cole,Female,2/25/1960
Willie,Schneider,Male,1/13/1996
Jean,Arnold,Male,11/11/1981
Jon,Singleton,Female,2/28/1989
Allie,McKinney,Male,11/25/1977
Albert,Pratt,Male,8/22/1992
Lizzie,Tate,Female,3/14/1988
Wesley,Farmer,Male,7/19/1985
Raymond,Nguyen,Male,7/7/1971
Ernest,Ortega,Female,10/26/1969
Aiden,Cain,Female,7/8/1993
Alberta,Lucas,Male,11/2/1976
Willie,Gregory,Male,12/4/1993
Della,Patrick,Male,11/24/1993
Eddie,Perry,Female,2/1/1964
Laura,Day,Male,2/7/1998
Lee,Nelson,Female,3/31/1960
Noah,Clark,Female,11/16/1970
Antonio,Wells,Male,8/11/1989
Lucy,Lindsey,Male,3/16/1979
Pearl,Salazar,Male,12/10/1998
Edna,Bell,Female,4/25/1990
Maggie,Gibbs,Male,5/2/1958
Cory,Reese,Male,6/26/1974
Dean,Harrison,Male,1/27/1981
Lottie,Pierce,Female,7/20/1981
Martha,Mitchell,Female,2/17/1995
Gussie,Nash,Female,2/9/1982
Effie,Page,Male,10/8/1978
Jon,Bishop,Male,8/26/1993
Etta,Copeland,Male,8/7/1973
Cynthia,Turner,Female,11/12/1995
Gussie,Bryan,Male,6/2/1961
Vera,Lopez,Female,7/11/1959
Olivia,Gross,Female,5/1/1965
Sally,Kelly,Female,9/20/1971
Joseph,Mitchell,Male,3/16/2002
Leroy,Rodriquez,Male,7/13/1978
Charlotte,Hardy,Female,12/21/1959
Ida,Hanson,Male,4/1/1985
Darrell,Ramirez,Male,5/17/1999
Darrell,Frank,Male,11/16/1991
Marion,Reid,Male,7/29/1993
Myra,Green,Female,3/24/1981
Joshua,Castro,Male,11/21/1973
Lina,Bates,Male,5/3/1968
Bess,French,Female,7/14/1975
Curtis,Elliott,Male,11/12/1992
Gordon,Griffin,Female,6/29/1970
Francisco,Morrison,Female,6/26/1972
Nora,Lee,Male,6/19/1968
Laura,Walsh,Female,6/15/1999
Ralph,Franklin,Male,7/28/1969
Darrell,Zimmerman,Male,4/20/1999
Etta,Harvey,Male,2/3/2001
Dean,Hart,Female,10/2/1968
Amanda,Morton,Male,7/25/1986
Betty,Garrett,Female,8/13/1978
Dominic,Phelps,Male,5/8/1977
Randy,Bowen,Female,5/5/1994
Cody,Warren,Female,8/10/1999
Justin,McKinney,Female,7/23/1987
Bill,Cruz,Male,10/20/1978
Julia,Carlson,Female,5/11/1964
Dylan,Chandler,Male,4/12/1982
Grace,Washington,Female,4/3/1987
Rosalie,Wagner,Female,5/5/1971
Corey,Hardy,Female,12/21/1991
Jose,Fletcher,Female,10/4/1978
Ronald,Shelton,Male,10/20/1978
Luis,Obrien,Female,11/29/1959
Mathilda,Cortez,Female,1/29/1983
Kate,Crawford,Female,3/22/2000
Rodney,Roy,Female,1/4/1959
Alexander,Bates,Female,1/22/1986
Beatrice,Garcia,Male,9/25/1994
Tillie,Cobb,Female,4/22/1972
Adrian,Ingram,Male,9/11/1974
Mamie,Roberts,Male,2/16/1998
Carl,Day,Female,9/1/1972
Garrett,Hill,Female,10/9/1999
Mary,Hodges,Male,11/9/1988
Alta,Manning,Female,3/28/1967
Jorge,Evans,Female,10/19/1969
Mollie,Moss,Male,2/10/1959
Landon,Miller,Male,11/25/1987
Gavin,Summers,Male,4/30/1991
Ricky,Goodman,Male,4/14/1976
Garrett,Wright,Male,4/10/1990
Eddie,Rodriquez,Male,9/30/1956
Duane,Myers,Female,4/27/1992
Jose,Baker,Male,10/10/1990
Mark,Lucas,Female,6/4/1994
Jane,McCarthy,Female,6/5/1999
Lois,Snyder,Male,2/17/1955
Justin,Lyons,Male,1/15/1970
Cynthia,Walters,Male,4/7/1956
Betty,Gibbs,Female,10/27/1993
Rena,Spencer,Female,11/25/1965
Cynthia,Nash,Female,8/21/1998
Norman,Summers,Male,2/13/1962
Violet,Luna,Male,7/24/1972
Lizzie,Owens,Female,1/11/1988
Mathilda,Edwards,Male,11/27/1984
Francis,Porter,Male,7/24/1981
Harriett,Barker,Female,1/20/1957
Louis,Long,Male,8/20/1984
Lura,Williamson,Male,9/28/1969
Anne,Cunningham,Male,11/9/1988
Ethan,Reed,Female,10/5/1995
Ada,Walsh,Female,10/4/1976
Evelyn,Ramirez,Male,1/13/1988
Theodore,Hart,Male,7/2/1956
Joseph,Lee,Female,8/13/1961
Susan,Martinez,Female,3/24/1992
Don,Webb,Female,8/23/1977
Gilbert,Thomas,Female,12/17/1971
Charlie,Collins,Male,4/23/1961
Cameron,Sullivan,Male,8/30/1977
Lucile,Thornton,Male,5/20/1975
Randall,Manning,Male,9/25/1986
Hattie,Robinson,Female,2/4/1988
Alma,Gibbs,Female,5/17/1967
Bertha,McCarthy,Male,12/18/1990
Luke,Pena,Male,9/29/1981
Victoria,James,Female,7/27/1986
Lura,Watkins,Male,2/16/1982
Eleanor,Horton,Male,8/8/1976
Carlos,Maldonado,Male,5/15/1993
Sam,Franklin,Female,6/13/1959
Gordon,Norman,Male,9/3/1967
Harvey,Fowler,Female,1/20/1966
Phillip,Haynes,Male,2/10/1984
Bill,Gonzalez,Female,3/18/1987
Madge,Horton,Male,2/14/1964
Victoria,Schmidt,Female,9/13/1961
Jesus,Shelton,Female,11/2/1991
Harriett,Anderson,Female,5/4/1972
Louis,Alvarado,Female,2/13/1958
Dollie,Mendoza,Female,4/30/1968
Glenn,Lewis,Male,12/8/1993
Dennis,Jennings,Female,6/15/1996
Ricky,Potter,Male,2/11/1978
Brett,Terry,Female,5/22/1963
Roy,Gilbert,Female,3/12/1967
Samuel,Cain,Male,2/5/1986
Alan,Floyd,Female,6/25/1980
Seth,Morrison,Male,7/25/1974
Ronald,Kelly,Male,1/6/1997
Robert,Tucker,Male,4/29/1965
Milton,Reyes,Male,9/22/1960
Caroline,Chapman,Male,3/25/1957
Jason,Taylor,Male,1/5/1979
Mathilda,Mathis,Female,9/24/1956
Marian,Ray,Female,7/16/1960
Chase,Ford,Male,9/28/1989
Jonathan,Williamson,Female,9/21/1971
Theodore,Parsons,Male,9/25/1986
Claudia,Mathis,Male,8/25/1992
Bess,Malone,Female,11/14/1996
Gussie,Gross,Female,1/8/1986
Polly,Bowen,Male,5/31/1992
Craig,Lawrence,Male,1/29/1993
Derrick,Lucas,Male,12/9/1974
Trevor,Reyes,Male,1/26/1978
Wayne,Newton,Female,6/4/2002
Martin,Reed,Female,11/22/1968
Phillip,Schultz,Male,5/5/1959
Rachel,Fletcher,Female,4/18/2000
Mason,Wheeler,Male,7/26/1978
Don,Harper,Male,11/25/1970
Charles,Paul,Female,3/14/1959
Elsie,Bryant,Female,3/29/1967
Justin,Cobb,Female,4/23/2000
Eliza,Drake,Female,11/4/1989
Peter,Nelson,Female,11/1/1998
Eula,Francis,Female,7/5/1959
Justin,Hart,Male,8/18/1984
Agnes,Stewart,Female,12/17/2002
Julian,Carson,Male,11/26/2002
Noah,Baker,Male,9/4/1974
Mason,Dawson,Female,11/15/2002
Catherine,Fuller,Male,2/13/1981
Millie,Nunez,Female,3/23/1976
Bernard,Glover,Male,11/22/1981
Chad,Johnson,Female,11/26/1980
Marian,Santos,Male,4/6/1981
Daniel,Arnold,Female,2/22/1969
Owen,Mack,Male,4/2/1997
Francis,Simon,Female,6/26/1976
Lou,Bowman,Male,6/24/1958
Mamie,Swanson,Female,7/13/1968
Nell,Ferguson,Female,1/24/1956
Jeffrey,Brock,Male,10/15/1978
Louise,Tyler,Female,2/19/1960
Earl,Lyons,Male,9/23/1998
Matilda,Rivera,Female,5/12/1969
Curtis,Mitchell,Female,3/31/1986
Alta,Fletcher,Male,10/31/1972
Anne,Elliott,Male,11/16/1960
Joshua,Douglas,Male,5/11/1956
Rosie,Garcia,Male,10/1/1965
Wayne,Rowe,Female,10/25/1979
James,Steele,Male,8/8/1960
Derrick,Myers,Female,8/18/1990
Agnes,Warner,Female,9/1/1967
Cole,Davis,Female,9/21/1978
Iva,Brewer,Female,10/17/1959
Sophie,Reed,Female,1/1/1991
Leon,Tucker,Male,12/1/2002
Linnie,Delgado,Female,9/20/1998
Arthur,Thompson,Female,7/3/1979
